idno	univ	year	public_support_research	lecture_community_science	conference_ceremony_scientific	held_students_scientists	including_years_new	world_development_data	share_donation_team	international_staff_work	education_members_award	visit_education_technology	issues_generous_engineering	lectures_campus_theory	more_service_first	scholars_today_such	participants_services_applications	chinese_activities_field	event_various_systems	details_social_biomedical	invited_year_more	series_establishment_development	speakers_more_project	members_held_information	amp_projects_molecular	development_many_sciences	http_society_including	opening_university_physics	local_including_projects	today_family_years	exchange_alumni_world	first_chinese_analysis	please_guests_awarded	challenges_gratitude_computing	organized_professional_medicine	experts_new_scholars	forum_efforts_important	knowledge_outstanding_international	promote_amp_chemistry	social_promoting_software	economic_commitment_scientist	views_past_materials	global_appreciation_many	community_teaching_awards	session_contribution_laboratory	symposium_donations_technologies	campus_set_fields	different_serving_leading	keynote_student_spatial	experience_people_researchers	other_first_outstanding	research_recognition_computer
hu0344	HKU	2013	0.0567547827959061	0	0	0	0	0	0.0798959285020828	0	0	0	0	0	0	0	0.0471554771065712	0	0	0	0.0481398478150368	0	0	0	0	0	0	0	0	0.0125114414840937	0	0	0.435893565416336	0	0	0.106384910643101	0	0	0	0.126789644360542	0	0	0	0	0.082975447177887	0	0	0	0	0	0	0
hu0345	HKU	2008	0	0.18869249522686	0	0.0515380762517452	0	0	0.249522805213928	0	0	0	0	0	0.226359486579895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059064082801342	0	0	0	0.0826957076787949	0	0.136739447712898	0
hu0346	HKU	2006	0	0.0183250308036804	0.175064250826836	0	0	0	0	0	0	0	0	0	0	0.215771362185478	0	0	0	0	0	0	0	0	0	0.085451178252697	0	0	0	0	0	0	0.0584053657948971	0	0	0	0	0	0.335300236940384	0	0	0	0	0	0.0706837475299835	0	0	0	0	0	0	0.032547015696764
hu0347	HKU	2016	0	0	0	0.869724810123444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0750118345022202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0156029751524329	0	0	0	0	0	0	0.0346423462033272	0	0	0	0	0	0	0
hu0350	HKU	2011	0.0940576046705246	0.0379018895328045	0.213892802596092	0	0	0	0	0	0	0	0	0	0	0.0433972328901291	0	0.0248595513403416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0157847385853529	0	0	0	0	0	0.418941885232925	0	0	0	0	0	0.144792973995209	0	0	0	0	0	0	0
hu0351	HKU	2003	0	0	0	0.306300938129425	0	0	0	0.0398227423429489	0	0	0	0	0	0.172670543193817	0	0	0	0	0	0	0	0	0	0.167238190770149	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224003165960312	0	0	0	0	0.0300512835383415	0	0	0	0.0393727496266365	0	0	0
hu0352	HKU	2014	0.0271891336888075	0	0	0.0666977763175964	0	0	0	0	0	0	0	0	0	0.0679763853549957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.591655492782593	0	0	0	0	0.230040147900581	0	0	0	0	0	0	0
hu0353	HKU	2007	0.14833952486515	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186221569776535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0256895311176777	0.242185831069946	0	0	0	0	0	0	0.318002998828888	0	0	0.0215625204145908	0	0	0.0415218025445938	0
hu0354	HKU	2013	0	0.0368282459676266	0	0	0.0218006726354361	0	0	0.0447191409766674	0	0	0	0	0	0	0.530649125576019	0	0	0	0	0	0	0	0	0	0	0.338958024978638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0188270676881075	0	0	0	0	0	0	0
hu0355	HKU	2016	0	0	0.146884858608246	0	0.0149029484018683	0	0	0.555430293083191	0	0	0	0	0	0.0706668794155121	0	0	0	0	0	0	0	0.109720155596733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031521700322628	0	0	0	0.065074659883976	0	0	0	0	0	0	0
hu0356	HKU	2012	0	0.119277134537697	0	0	0	0	0	0.641320705413818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22778083384037	0	0	0	0	0	0	0
hu0357	HKU	2014	0	0.129425093531609	0	0	0	0	0	0	0	0	0.501307547092438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.354479819536209	0	0	0	0	0	0	0
hu0359	HKU	2010	0	0	0.327515959739685	0	0	0	0	0	0	0	0	0	0	0.105598904192448	0	0	0.0755145698785782	0	0	0	0	0	0	0.063439778983593	0	0	0	0	0	0	0	0.0305117424577475	0	0	0	0	0.323892593383789	0	0	0.0526246018707752	0	0	0	0	0	0	0	0	0	0.0130489720031619
hu0360	HKU	2015	0.116136193275452	0.0691995993256569	0	0.0285963509231806	0	0	0	0	0.168711557984352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0833873078227043	0.381468266248703	0	0	0	0	0.145783379673958	0	0	0	0	0	0	0
hu0361	HKU	2015	0.0606775879859924	0.347712337970734	0	0	0	0	0	0	0	0	0	0	0.168876618146896	0	0	0	0	0	0	0	0	0	0	0	0	0.0267996303737164	0	0	0	0	0	0	0	0	0	0	0	0	0.0760475397109985	0	0	0	0.131467640399933	0	0	0.171312257647514	0	0	0	0
hu0363	HKU	2015	0	0	0.0844171941280365	0	0	0	0	0	0	0.264275342226028	0	0	0	0	0	0	0.207021445035934	0	0	0	0	0	0	0	0.198927760124207	0	0	0	0	0	0.0485076978802681	0	0	0	0	0	0	0	0	0	0	0	0.122743479907513	0	0	0	0	0.0302676763385534	0.0303099919110537	0
hu0364	HKU	2016	0.07538852840662	0.0706563368439674	0	0.106270506978035	0	0	0	0	0	0	0	0	0	0.238159492611885	0	0	0	0	0.0525786466896534	0	0.0535081699490547	0	0.0252325516194105	0.228118270635605	0	0.0414567887783051	0	0	0	0	0.0374744720757008	0	0	0	0	0	0.0440212450921536	0	0	0	0	0	0.0172989517450333	0	0	0	0	0	0	0
hu0365	HKU	2003	0.0932525768876076	0	0	0	0	0	0	0	0	0.0274644866585731	0	0	0	0	0	0	0.227824479341507	0	0.0386106707155704	0	0	0	0.0745468288660049	0.0923471972346306	0	0	0	0	0.0187310092151165	0	0	0	0	0	0.100808873772621	0	0	0	0.10322642326355	0.198632925748825	0	0	0	0	0	0.0187552329152823	0	0	0	0
hu0367	HKU	2005	0.454667031764984	0	0	0.355905950069427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0501393228769302	0	0	0	0	0	0	0	0	0.061510257422924	0	0	0	0	0	0	0	0.0639378130435944	0	0	0	0	0	0	0
hu0368	HKU	2013	0.0908282026648521	0.0759656876325607	0	0	0.0449269972741604	0	0	0.239363417029381	0	0	0	0	0	0.134848088026047	0.0195934902876616	0	0	0	0	0	0	0	0	0.0107516162097454	0	0.0462117232382298	0	0	0	0	0	0	0	0	0	0	0.0774746388196945	0.191292032599449	0	0	0	0	0.0656057372689247	0	0	0	0	0	0	0
hu0369	HKU	2007	0	0	0.146652206778526	0	0	0	0	0	0	0	0	0	0.0372104234993458	0.137290582060814	0	0	0	0	0	0	0.0995780527591705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.290642350912094	0	0	0.249560073018074	0	0	0.0269846227020025	0	0	0	0	0	0	0
hu0370	HKU	2016	0	0	0	0.523249506950378	0	0	0	0	0	0.251424729824066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0877546668052673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122620612382889	0	0	0	0	0	0	0
hu0371	HKU	2006	0	0	0	0	0.21889191865921	0	0	0.172162279486656	0	0	0	0	0	0.46764612197876	0	0	0	0	0	0	0	0.0992724373936653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0328116454184055	0	0	0	0	0	0	0
hu0372	HKU	2016	0.0190992131829262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0596728399395943	0.135569125413895	0	0	0.20362152159214	0	0	0	0	0.0986544564366341	0	0	0	0	0	0.17439441382885	0	0	0	0.302104502916336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hu0373	HKU	2005	0.221298217773437	0	0.464472234249115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0899893492460251	0	0	0	0	0	0	0	0	0.0594038255512714	0	0	0	0	0	0	0	0.0480158254504204	0	0	0	0	0.10084530711174	0	0
hu0375	HKU	2011	0	0	0	0	0	0	0	0.33790996670723	0	0	0	0	0.202783018350601	0	0.0578823164105415	0	0	0	0.0464759990572929	0	0	0	0	0	0	0	0	0.0789577960968018	0	0	0.149164110422134	0	0	0.0433690808713436	0	0	0	0	0	0	0	0	0.0770547240972519	0	0	0	0	0	0	0
hu0376	HKU	2007	0	0	0	0	0.242187768220901	0	0	0.15523935854435	0	0	0	0	0	0.569618046283722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0208101347088814	0	0	0	0	0	0	0	0	0	0	0	0	0
hu0377	HKU	2013	0.0696614235639572	0	0	0.0417303182184696	0	0	0	0.31770658493042	0	0	0	0	0	0	0	0	0	0.0191461779177189	0	0	0	0	0	0	0	0	0	0	0	0.0240486413240433	0	0	0	0	0	0	0	0	0	0	0	0	0.155800834298134	0	0	0	0.347150474786758	0	0.0176520738750696	0
hu0378	HKU	2010	0	0	0.174205079674721	0.299469619989395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013073711656034	0	0	0	0	0	0	0	0	0	0	0.125752165913582	0	0	0	0	0	0	0	0.160756051540375	0	0	0	0	0	0	0	0	0	0.222033739089966
hu0379	HKU	2015	0	0	0.820289790630341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0941276997327805	0	0	0	0	0.0743379071354866	0	0	0	0	0	0	0
hu0381	HKU	2006	0.120112650096416	0	0	0.0407084748148918	0.187024846673012	0	0	0.0604166351258755	0	0	0	0	0.351201415061951	0.0593670234084129	0	0	0	0	0	0	0	0	0	0.105996809899807	0	0	0	0	0.0202628895640373	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0509851723909378	0	0	0	0	0	0	0
hu0382	HKU	2014	0.428850889205933	0	0	0.0187152083963156	0	0	0	0.23467917740345	0	0	0	0	0	0.106540188193321	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0298115480691194	0.0413017608225346	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134788617491722	0	0	0	0	0	0	0
hu0384	HKU	2015	0.0264745764434338	0.0232558026909828	0	0.0597346946597099	0	0	0.138349607586861	0.0167905725538731	0	0	0	0	0	0.0511792190372944	0	0	0	0	0.0239050257951021	0	0.0121023347601295	0	0.040024783462286	0	0	0	0	0.0197249855846167	0	0	0.506087958812714	0	0	0	0.0209343340247869	0.0310976672917604	0	0	0	0	0	0	0.0195397138595581	0	0	0	0	0	0	0
hu0385	HKU	2011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.366771250963211	0	0	0.234064608812332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.349969923496246	0	0	0	0.0256875697523355	0	0	0
hu0387	HKU	2014	0	0	0	0	0	0	0	0.0741552263498306	0	0	0	0	0.139581814408302	0	0	0	0	0	0	0	0	0.459889590740204	0	0	0	0.0458276644349098	0.247985154390335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0205520913004875	0	0	0	0	0	0	0
hu0389	HKU	2005	0.272750914096832	0	0.141952887177467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15856409072876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101793140172958	0	0	0	0	0	0.0780621394515038	0	0.224727690219879	0	0	0	0	0
hu0390	HKU	2010	0	0	0	0	0	0.0603527873754501	0	0.196293979883194	0	0	0	0.246733739972115	0	0	0	0	0	0.0477128103375435	0	0	0	0.0136320199817419	0	0.031489297747612	0	0	0	0	0	0	0.0943490192294121	0.0477055497467518	0	0.0542477704584599	0	0	0	0	0	0	0	0	0.199651226401329	0	0	0	0	0	0	0
hu0391	HKU	2015	0	0	0	0.139852046966553	0.0287723895162344	0	0	0.070463553071022	0	0	0	0	0	0.55571973323822	0	0	0	0	0	0	0	0	0	0.0441574938595295	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0827280431985855	0	0	0	0	0.0157269649207592	0	0	0	0.0525684729218483	0	0	0
hu0392	HKU	2008	0	0	0	0.0109179327264428	0	0	0	0	0	0	0	0	0	0.149894371628761	0	0	0	0	0.25290921330452	0	0	0	0.0619840994477272	0	0	0	0	0	0	0	0	0	0	0	0	0.193483471870422	0	0	0	0	0	0	0.0141246886923909	0	0	0	0.313428223133087	0	0	0
hu0393	HKU	2005	0.152636989951134	0	0	0	0	0	0	0	0	0	0	0	0.420983493328095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23176434636116	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176741227507591	0	0	0	0	0	0	0
hu0394	HKU	2016	0.027355270460248	0	0	0	0	0.0197188928723335	0	0.339611887931824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11058446764946	0	0	0	0	0.361109554767609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0385281108319759	0	0	0.0100428247824311	0	0.0806502476334572	0	0
hu0396	HKU	2009	0	0.335611343383789	0	0	0	0	0.0244972761720419	0	0	0	0	0	0	0.0266265291720629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0242715273052454	0	0	0	0	0	0	0.502272307872772	0	0	0	0	0.0713911354541779	0	0	0	0	0	0	0
hu0397	HKU	2012	0	0	0	0.0375343747437	0	0	0	0.365161389112472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0959107205271721	0	0	0.446731775999069	0	0	0	0	0	0	0	0	0	0	0	0.0504724532365799	0	0	0	0	0	0	0
hu0398	HKU	2009	0.055680088698864	0.0870415344834328	0	0	0	0	0.0506036467850208	0.2090954631567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0621142536401749	0	0	0.439720213413239	0	0	0	0	0	0.0239057652652264	0	0	0.067151740193367	0	0	0	0	0	0	0
hu0399	HKU	2012	0	0	0	0.330444425344467	0	0	0	0.109995737671852	0	0	0	0	0.0274219661951065	0.0649099722504616	0	0	0	0	0	0	0	0	0	0.0247413218021393	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0838216841220856	0	0	0	0	0.231756567955017	0	0	0	0.119816221296787	0	0	0
hu0400	HKU	2008	0	0.284795224666595	0	0	0.0196291133761406	0	0	0.0264326818287373	0	0	0	0	0	0.0397343747317791	0.0352642424404621	0	0.0173800494521856	0	0	0	0	0	0	0	0	0.0791185423731804	0	0	0	0	0	0	0	0	0	0	0.0723811984062195	0.364096641540527	0	0	0	0	0.0525930188596249	0	0	0	0	0	0	0
hu0401	HKU	2011	0.0616221316158772	0.386006623506546	0	0.0374984741210937	0	0.0221641063690186	0	0.227585583925247	0	0	0	0	0.0345420017838478	0	0	0	0	0	0	0	0	0	0	0	0	0.0235025826841593	0	0	0	0	0.0389936342835426	0	0	0	0.0352759249508381	0	0	0.0366648994386196	0	0	0	0	0.0112894037738442	0	0	0	0	0	0.0696065574884415	0
hu0402	HKU	2004	0	0	0	0	0	0	0	0.120144098997116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.498823165893555	0	0	0.173211470246315	0	0	0	0	0	0	0.120072834193707	0.0251997895538807	0	0	0	0.054716981947422	0	0	0	0	0	0	0
hu0403	HKU	2013	0	0.086743988096714	0	0	0	0	0	0	0	0	0	0	0	0	0.806938886642456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0480705313384533	0	0	0	0	0.0551318638026714	0	0	0	0	0	0	0
hu0404	HKU	2016	0	0	0.737905085086823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12497927993536	0	0	0	0	0.126703500747681	0	0	0	0	0	0	0
hu0405	HKU	2008	0	0	0.0354174040257931	0	0	0	0	0.34443524479866	0	0	0	0	0	0	0	0	0	0	0	0.126562431454659	0	0	0	0	0.111809566617012	0	0	0.0995484218001366	0	0	0.0890801176428795	0	0	0	0	0	0.0394697785377502	0	0	0	0	0	0.0305624231696129	0	0	0	0	0.0474034957587719	0	0.0664215907454491
hu0406	HKU	2003	0.283679932355881	0.416777849197388	0	0	0	0.117355078458786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0934292897582054	0	0	0	0	0	0	0	0.0716510117053986	0	0	0	0	0	0	0
hu0407	HKU	2010	0.273955374956131	0.0134659167379141	0	0.0911634042859078	0	0.0191178396344185	0	0	0	0	0	0.0116316555067897	0	0.0351610779762268	0	0	0	0	0	0	0	0	0	0	0.0374480076134205	0.0126962698996067	0	0	0	0.0280289817601442	0.23329171538353	0	0	0	0.179718792438507	0	0.0437669418752194	0	0	0	0	0	0.0161011032760143	0	0	0	0	0	0	0
hu0408	HKU	2008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25123256444931	0	0	0	0	0	0	0	0.0255080033093691	0	0	0	0	0	0.608656167984009	0	0	0	0	0.0604240410029888	0	0	0	0	0	0	0.0363099463284016
hu0409	HKU	2013	0.078354224562645	0	0	0	0	0	0	0	0	0	0	0	0	0	0.657853245735168	0	0	0	0	0	0	0	0	0.172867313027382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0852200612425804	0	0	0	0	0	0	0
hu0410	HKU	2012	0.20490288734436	0.160997778177261	0	0	0	0	0	0	0	0	0	0	0.108718723058701	0	0	0	0.0385404862463474	0	0	0	0	0.0397857837378979	0	0	0	0	0	0	0	0	0.032601710408926	0	0	0.0542214177548885	0.268592357635498	0	0	0	0	0	0	0	0.0869647711515427	0	0	0	0	0	0	0
hu0411	HKU	2015	0.522250294685364	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148883908987045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.301569938659668	0	0	0	0	0	0	0
hu0413	HKU	2012	0	0	0.473096877336502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0761941745877266	0	0	0	0	0.444312810897827	0	0
hu0414	HKU	2003	0.30750897526741	0	0	0	0	0	0	0.0135173592716455	0	0	0	0	0	0.10223513841629	0	0	0	0	0	0	0.0894168019294739	0	0	0	0	0	0	0.0232663452625275	0	0	0.0375452823936939	0	0	0	0	0	0	0.374893397092819	0	0	0	0	0.0455587916076183	0	0	0	0	0	0	0
hu0416	HKU	2009	0	0	0	0	0	0	0.0416698940098286	0	0	0	0	0	0.0684058591723442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.524341583251953	0	0	0	0	0.280064731836319	0	0	0	0	0	0	0.0639465898275375
hu0417	HKU	2013	0	0	0	0	0	0	0	0.0783135965466499	0	0	0	0	0	0	0	0.0413847006857395	0.0145906982943416	0	0	0	0	0	0.010951510630548	0	0.0612628422677517	0	0	0.140856608748436	0.175204679369926	0	0	0	0	0.097851499915123	0.041231844574213	0.0160112828016281	0	0	0	0	0	0.254326373338699	0.032584872096777	0	0	0	0.0325589440762997	0	0	0
hu0418	HKU	2009	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0760403349995613	0	0	0	0	0.249514445662498	0	0	0	0.0670504122972488	0	0	0	0	0	0	0	0	0	0	0	0	0.25122806429863	0	0	0	0	0	0	0.0476888157427311	0	0	0	0.303509712219238	0	0	0
hu0419	HKU	2007	0.0263818744570017	0.0640045031905174	0	0.102215752005577	0.0145810088142753	0.0419936329126358	0	0	0	0	0	0	0	0.134684547781944	0	0	0	0	0.17376621067524	0	0.0107826199382544	0	0	0	0	0	0	0	0	0	0.053282868117094	0	0	0	0	0	0.247814282774925	0	0	0	0	0	0.0781698524951935	0	0	0	0.0488623715937138	0	0	0
hu0420	HKU	2011	0.0525021851062775	0	0	0.427169352769852	0.0270817372947931	0	0	0.149498835206032	0	0	0	0	0	0	0.234708994626999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0545629486441612	0	0	0	0.0410738065838814	0	0	0
hu0421	HKU	2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22366002202034	0	0	0	0	0	0	0	0.560654044151306	0	0.0644920915365219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147918194532394	0	0
hu0422	HKU	2016	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181746259331703	0	0	0	0	0	0	0	0	0	0.0477543361485004	0	0.0269429087638855	0	0	0.0444767251610756	0	0	0	0	0	0	0	0	0.4294693171978	0	0	0	0	0.185887202620506	0.0106792887672782	0	0	0	0	0	0.0623977668583393
hu0423	HKU	2013	0	0.0335511341691017	0	0.0359032489359379	0	0	0.0547533668577671	0	0	0	0.0142016215249896	0	0	0.179396629333496	0	0	0	0	0	0	0	0.134792193770409	0.0479329153895378	0	0	0	0	0	0	0	0.231716945767403	0	0	0.0907021835446358	0.128787666559219	0	0	0	0	0	0	0	0.0449214763939381	0	0	0	0	0	0	0
hu0424	HKU	2014	0	0	0	0.346152037382126	0	0.0374271497130394	0	0	0	0.0149993356317282	0	0	0.366446912288666	0.0188854448497295	0	0	0	0	0.0277300626039505	0	0	0.0236674677580595	0	0.118869543075562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0303364302963018	0	0	0
hu0425	HKU	2004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.997519016265869	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hu0426	HKU	2008	0	0	0	0.024939451366663	0	0	0.0734252780675888	0	0	0	0	0	0	0.0526579357683659	0	0.254174470901489	0	0	0.2333063185215	0	0	0	0.0672861039638519	0	0.133903995156288	0.0578479804098606	0	0	0	0	0.0768939256668091	0	0	0	0	0	0	0	0	0	0	0	0.0226030461490154	0	0	0	0	0	0	0
hu0427	HKU	2011	0	0	0	0	0	0	0	0.56570827960968	0	0	0	0	0	0.113291554152966	0.0481586642563343	0	0	0	0	0	0	0.10541720688343	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183955822139978	0	0.0695058554410934	0	0	0	0	0.0705099627375603	0	0	0	0	0	0	0
hu0428	HKU	2003	0	0	0	0	0	0	0	0.0543531142175198	0	0	0	0	0.421234875917435	0.0371243543922901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103622913360596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37592014670372	0	0
hu0429	HKU	2013	0	0	0	0	0	0	0	0	0.0231575071811676	0	0	0	0	0	0	0	0	0	0.102980360388756	0	0.0231603998690844	0	0	0	0.288241505622864	0	0	0	0	0	0.300277650356293	0	0	0	0	0.232738837599754	0	0	0	0	0	0	0.0194981601089239	0	0	0	0	0	0	0
hu0430	HKU	2006	0.637977242469788	0	0	0	0	0	0	0	0	0	0	0	0	0.0244680549949408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.231850579380989	0	0	0	0	0	0.0885455682873726	0
hu0431	HKU	2014	0.0606974139809609	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189256846904755	0	0	0	0.0329643860459328	0	0	0.0276901666074991	0	0	0	0	0	0.043858889490366	0.0710622742772102	0	0	0	0	0.0988853946328163	0	0	0	0.361833989620209	0	0	0	0.0312836244702339	0.0297261886298656	0	0	0	0	0	0.0429281257092953	0
hu0432	HKU	2016	0	0.147806107997894	0	0	0	0	0	0	0	0	0	0	0.239243015646934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0611851215362549	0.223285064101219	0	0	0	0	0	0	0	0	0	0	0.274439215660095	0
hu0433	HKU	2006	0.0699153393507004	0.0657882541418076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100022062659264	0	0	0	0.192253842949867	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140778839588165	0	0	0	0	0.402998447418213	0	0	0	0	0	0	0
hu0434	HKU	2012	0	0.0690294802188873	0	0	0	0	0.890779495239258	0	0	0	0	0	0	0	0	0	0.0372516624629498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hu0435	HKU	2008	0.263115853071213	0	0.214006245136261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010625989176333	0	0	0	0.240903720259666	0	0	0	0	0	0	0	0	0	0	0.0592056326568127	0	0	0	0	0	0	0	0	0	0.0856434181332588	0.0392411164939404	0	0	0	0	0	0.0767241939902306
hu0436	HKU	2014	0	0.114056125283241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.388474345207214	0.0397573709487915	0	0	0	0.439940124750137	0	0	0	0	0	0	0
hu0437	HKU	2016	0.103825427591801	0	0	0	0	0	0	0.206781566143036	0.0148624759167433	0	0	0	0	0	0.23111717402935	0	0	0	0	0	0	0.213554978370666	0	0	0	0	0	0.0424922257661819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0843861252069473	0	0	0	0	0.0915599390864372	0	0
hu0438	HKU	2014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.389401584863663	0	0	0	0	0	0	0	0	0	0.605598092079163
hu0439	HKU	2011	0.117000840604305	0	0	0.318274110555649	0	0	0	0.0633836165070534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0640163272619247	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0574377961456776	0.0266805216670036	0	0	0	0.342556565999985	0	0	0	0	0	0	0
hu0440	HKU	2014	0	0.0408092513680458	0	0	0	0	0	0	0	0	0	0	0.0310727953910828	0.166986584663391	0	0	0	0	0	0	0	0	0	0.127033889293671	0	0	0	0	0	0.036670982837677	0	0	0	0	0	0	0	0.322885930538177	0.0356833636760712	0	0	0	0.186630457639694	0	0	0	0.0436218343675137	0	0	0
hu0441	HKU	2016	0.152857527136803	0	0.109509594738483	0	0	0.0301554594188929	0	0.287534058094025	0	0	0	0	0.0264505483210087	0	0.112123064696789	0	0	0	0	0	0	0.140889897942543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283711589872837	0	0	0	0	0.0355821885168552	0	0	0	0	0.048894789069891	0.0196373630315065	0
hu0442	HKU	2014	0	0	0	0.0553895980119705	0	0.285102754831314	0	0.227341696619987	0	0	0	0	0	0	0.0680183172225952	0	0	0	0	0	0	0	0	0	0	0.0487471260130405	0	0	0.0682139918208122	0	0	0	0	0.0796739384531975	0	0	0	0	0	0	0	0.0415227003395557	0.075845018029213	0.0132104819640517	0	0	0	0	0.0305528361350298	0
