;EISSN;title;publisher-country;APC;APC-amount;CCBY;domain;APC-EUR
13372;2399-1402;Food Quality and Safety;United Kingdom;True;1000 GBP;False;Technology;0.0
17809;2687-1653;Advanced Engineering Research;Russia;False;;True;Technology;0.0
13374;2398-4007;PSU Research Review;United Kingdom;False;;True;SocialSciences;0.0
17808;2687-153X;Physics of Complex Systems;Russia;False;;False;Science;0.0
13376;2399-2875;Europe and the World;United Kingdom;False;;True;SocialSciences;0.0
17807;2687-1440;Ежегодник Япония;Russia;False;;True;Humanities;0.0
17806;2687-1270;Интегративная физиология;Russia;False;;False;Science;0.0
13357;2398-5496;The Journal of Population and Sustainability;United Kingdom;False;;True;SocialSciences;0.0
13356;2398-5437;Journal of Information Rights, Policy, and Practice;United Kingdom;False;;True;SocialSciences;0.0
13355;2398-516X;Cambridge Encyclopedia of Anthropology;United Kingdom;False;;False;SocialSciences;0.0
17818;2687-5373;IDA: International Design and Art Journal;Turkey;False;;False;Humanities;0.0
17836;2688-5956;Journal for Economic Educators;United States;False;;False;SocialSciences;0.0
17835;2688-5255;Journal of Social Computing;China;False;;True;SocialSciences;0.0
13334;2397-5563;Journal of Portuguese Linguistics;United Kingdom;True;450 GBP;True;Humanities;0.0
13336;2397-6764;European Medical Journal;United Kingdom;False;;False;Medicine;0.0
17821;2687-6442;Florence Nightingale Journal of Nursing;Turkey;False;;False;Medicine;0.0
17820;2687-5764;Nitel Sosyal Bilimler;Turkey;False;;False;SocialSciences;0.0
13340;2397-7523;Diagnostic and Prognostic Research;United Kingdom;True;1570 GBP;True;Medicine;0.0
13341;2397-7604;Journal of Research in Innovative Teaching & Learning;United Kingdom;False;;True;Education;0.0
17819;2687-5381;Focus on ELT Journal;Turkey;False;;False;Humanities;0.0
13344;2397-8570;International Review of Social Psychology;United Kingdom;False;;True;Humanities;0.0
13354;2398-502X;Wellcome Open Research;United Kingdom;True;920 GBP;True;Science;0.0
17817;2687-5101;Sketch: Journal of City and Regional Planning;Turkey;False;;False;Humanities;0.0
13346;2398-130X;Crime, Security and Society;United Kingdom;False;;True;SocialSciences;0.0
13347;2398-2128;Brain and Neuroscience Advances;United Kingdom;True;1200 GBP;False;Medicine;0.0
17816;2687-4482;Archives of Basic and Clinical Research;Turkey;False;;False;Medicine;0.0
13349;2398-2683;Sleep Science and Practice;United Kingdom;True;1690 GBP;True;Medicine;0.0
17815;2687-4245;Turkish Journal of Internal Medicine;Turkey;False;;False;Medicine;0.0
13351;2398-3795;BJGP Open;United Kingdom;True;1000 GBP;True;Medicine;0.0
13352;2398-4112;KULA;Canada;False;;True;LIS;0.0
13353;2398-4945;Transactions of Mathematics and its Applications;United Kingdom;True;1052 GBP;False;Technology;0.0
13275;2392-8174;Procedia of Economics and Business Administration;Romania;False;;True;SocialSciences;0.0
13274;2392-7674;Journal of Mind and Medical Sciences;Romania;False;;False;Medicine;0.0
13273;2457-9017;Journal of Legal Studies;Poland;False;;True;SocialSciences;0.0
13272;2542-2618;Journal of Lumbini Medical College;Nepal;False;;True;Medicine;0.0
13200;2386-4303;International Journal of Educational Research and Innovation;Spain;False;;False;Education;0.0
13201;2695-9739;Cuadernos Jovellanistas;Spain;False;;False;SocialSciences;0.0
13202;2386-4540;Revista de Estudios Brasileños;Spain;False;;False;SocialSciences;0.0
13203;2386-4877;Differenz;Spain;False;;False;Humanities;0.0
13204;2386-4915;Ehquidad;Spain;False;;False;SocialSciences;0.0
13205;2386-5458;kultur;Spain;False;;False;SocialSciences;0.0
13206;2386-5768;Iberian Journal of the History of Economic Thought;Spain;False;;True;SocialSciences;0.0
13207;2386-5776;Comillas Journal of International Relations;Spain;False;;False;SocialSciences;0.0
17861;2689-842X;Archipelagos;United States;False;;True;Humanities;0.0
13208;2386-6098;Pensamiento al Margen;Spain;False;;False;SocialSciences;0.0
13209;2386-6594;Bioderecho.es;Spain;False;;False;Humanities;0.0
13210;2386-6691;Revista Internacional DIGILEC;Spain;False;;False;Humanities;0.0
13211;2386-7124;Mayurqa;Spain;False;;False;Humanities;0.0
13212;2386-7418;Revista de Estudios e Investigación en Psicología y Educación;Spain;False;;False;Humanities;0.0
13213;2386-7442;Collectanea Christiana Orientalia;Spain;False;;True;Humanities;0.0
13214;2386-7515;Culturas;Spain;False;;False;SocialSciences;0.0
13215;2386-7655;Con-textos Kantianos: International Journal of Philosophy;Spain;False;;False;Humanities;0.0
13217;2386-8066;Análisis;Spain;False;;False;Humanities;0.0
13218;2386-8260;Itamar;Spain;False;;False;Humanities;0.0
13219;2386-8295;Magnificat Cultura i Literatura Medievals;Spain;False;;True;Humanities;0.0
13220;2386-8333;Sportis;Spain;False;;False;Education;0.0
13199;2386-4095;European Journal of Human Movement;Spain;False;;False;Medicine;0.0
13198;2386-3927;Enseñanza & Teaching;Spain;False;;False;Education;0.0
17864;2690-036X;Journal of Math Circles;United States;False;;True;Science;0.0
13185;2420-823X;English Literature;Italy;False;;True;Humanities;0.0
13177;2384-8766;International Journal of Serious Games;Italy;False;;False;Science;0.0
13178;2284-242X;Scienze del Territorio;Italy;False;;True;Humanities;0.0
17867;2690-3741;American Journal of Islam and Society;United States;False;;False;Humanities;0.0
13179;2384-8898;ArcHistoR Architettura Storia Restauro - Architecture History Restoration;Italy;False;;False;Humanities;0.0
13180;2384-8901;Cultura giuridica e diritto vivente;Italy;False;;True;SocialSciences;0.0
13181;2384-8987;RiCognizioni;Italy;False;;True;Humanities;0.0
13182;2384-9266;Pl.it;Italy;False;;False;Humanities;0.0
13183;2384-9568;Cultura e Scienza del Colore;Italy;False;;True;SocialSciences;0.0
13184;2385-0922;Natural History Sciences;Italy;False;;False;Science;0.0
13186;2385-1945;Philosophy Kitchen;Italy;False;;True;Humanities;0.0
13196;2386-2629;Chimera: Romance Corpora and Linguistic Studies;Spain;False;;True;Humanities;0.0
13187;2385-2615;Rivista Italiana di Acustica;Italy;False;;True;Science;0.0
13188;2385-2720;Venezia Arti;Italy;False;;True;Humanities;0.0
13189;2385-4138;Isogloss;Spain;False;;True;Humanities;0.0
13190;1579-0185;REDES: Revista Hispana para el Análisis de Redes Sociales;Spain;False;;True;SocialSciences;0.0
13191;2385-7005;Musas;Spain;False;;False;SocialSciences;0.0
13192;2385-7137;Journal of Evolutionary Studies in Business;Spain;False;;False;SocialSciences;0.0
13193;2385-5355;Dante e l'Arte;Spain;False;;True;Humanities;0.0
13195;2385-8052;Naše Gospodarstvo;Poland;False;;False;SocialSciences;0.0
17865;2690-2664;Neurons, Behavior, Data Analysis, and Theory;United States;False;;True;Science;0.0
13221;1138-1590;Cuaderno de Notas;Spain;False;;False;Humanities;0.0
13222;2386-8635;Philologica Canariensia;Spain;False;;False;Humanities;0.0
13223;2386-8643;Revista Numismática Hécate;Spain;False;;False;Humanities;0.0
13261;2391-8306;Journal of Education, Health and Sport;Poland;False;;False;Medicine;0.0
17854;2689-5307;All Life;United Kingdom;True;1460 GBP;False;Science;0.0
17851;2689-3010;National Accounting Review;United States;False;;True;SocialSciences;0.0
17848;2689-2596;Journal of Anime and Manga Studies;United States;False;;False;Humanities;0.0
17847;2689-193X;Studies in Applied Linguistics & TESOL;United States;False;;True;Humanities;0.0
13255;2719-7131;Studia z Polityki Publicznej;Poland;False;;True;SocialSciences;0.0
13257;2391-6869;Zbiór Wiadomości do Antropologii Muzealnej;Poland;False;;False;Humanities;0.0
13258;2545-3661;Zeszyty Naukowe PTE w Zielonej Górze;Poland;False;;True;SocialSciences;0.0
13259;2391-8152;Reports on Geodesy and Geoinformatics;Poland;False;;False;Science;0.0
13260;2391-8179;Acta Universitatis Sapientiae: Philologica;Poland;False;;False;Humanities;0.0
17842;2688-9188;Maya America;United States;False;;False;SocialSciences;0.0
17857;2689-5870;Scholarly Assessment Reports;United Kingdom;False;;True;LIS;0.0
13263;2392-0297;Negative Pressure Wound Therapy Journal;Poland;False;;True;Medicine;0.0
13264;2449-5522;Civitas et Lex;Poland;False;;False;SocialSciences;0.0
13265;2449-8483;Anuario Latinoamericano;Poland;False;;True;SocialSciences;0.0
13266;2392-0718;e-Scripta Romanica;Poland;False;;False;Humanities;0.0
13267;2392-103X;Kwartalnik Nauk o Mediach;Poland;False;;False;Humanities;0.0
13268;2450-0097;Economics and Business Review;Poland;False;;True;SocialSciences;0.0
13269;2392-2699;Journal of Corporate Responsibility and Leadership;Poland;False;;False;SocialSciences;0.0
13270;2392-3113;Res Rhetorica;Poland;False;;True;SocialSciences;0.0
13271;2392-4543;Journal of Nepal Agricultural Research Council;Nepal;False;;False;Agriculture;0.0
17855;2689-5587;The Journal of Scientific Practice and Integrity;United States;False;;True;Science;0.0
13247;2391-7601;Torun International Studies;Poland;False;;False;SocialSciences;0.0
13224;2386-8694;Revista Estudios Institucionales;Spain;False;;True;SocialSciences;0.0
13233;2387-3299;Oslo Law Review;Norway;False;;True;SocialSciences;0.0
13225;2386-8708;Ambigua;Spain;False;;False;SocialSciences;0.0
13226;2386-9453;Revista UNISCI;Spain;False;;False;SocialSciences;0.0
17859;2689-6443;Teaching and Learning in Communication Sciences & Disorders;United States;False;;True;Humanities;0.0
13227;2386-9968;Terra;Spain;False;;False;SocialSciences;0.0
13228;2387-0893;Revista de Investigación en Tecnologías de la Información;Spain;False;;False;Science;0.0
13229;2603-9443;Revista Internacional de Apoyo a la Inclusión, Logopedia, Sociedad y Multiculturalidad;Spain;False;;False;SocialSciences;0.0
13230;2444-3484;SOBRE. Prácticas artísticas y políticas de la edición;Spain;False;;False;Humanities;0.0
13231;2387-2306;Journal of Prison Education and Reentry;United States;False;;True;SocialSciences;0.0
13232;2387-2667;The Nordic Atlas of Language Structures (NALS) Journal;Norway;False;;True;Humanities;0.0
13234;2387-3345;Radiography Open;Norway;False;;True;Medicine;0.0
17858;2689-5978;Central Europe;United States;False;;False;Humanities;0.0
13235;2387-5739;Nordisk Tidsskrift for Pedagogikk og Kritikk;Norway;False;;True;Education;0.0
13236;2387-5852;Norwegian Journal of Geology;Norway;False;;True;Science;0.0
13237;2387-5984;Tidsskrift for Omsorgsforskning;Norway;False;;False;Medicine;0.0
13238;2387-6743;Karib;Sweden;False;;True;Humanities;0.0
13239;2389-7309;Ingeniería al Día;Colombia;False;;False;Technology;0.0
13241;2389-8194;Revista Perspectiva Empresarial;Colombia;False;;False;SocialSciences;0.0
13243;2665-3125;Vis Iuris;Colombia;False;;False;SocialSciences;0.0
13244;2422-3182;Revista CEA;Colombia;False;;False;SocialSciences;0.0
13245;2391-4238;Annales Mathematicae Silesianae;Poland;False;;True;Science;0.0
17805;2687-1262;Журнал интегративных исследований культуры;Russia;False;;False;Humanities;0.0
13381;2399-4606;Radical Americas;United Kingdom;False;;True;SocialSciences;0.0
13382;2399-4908;International Journal of Population Data Science;United Kingdom;True;1425 GBP;True;SocialSciences;0.0
13512;2409-9961;Zeitschrift für Praktische Philosophie;Austria;False;;True;Humanities;0.0
13543;2410-6895;EAI Endorsed Transactions on Cloud Systems;Belgium;False;;True;Science;0.0
13544;2410-776X;Biotechnologia Acta;Ukraine;False;;True;Technology;0.0
13545;2410-7980;Revista Iberoamericana de Bioeconomía y Cambio Climàtico;Nicaragua;False;;False;SocialSciences;0.0
13547;2307-549X;ARO-The Scientific Journal of Koya University;Iraq;False;;False;Science;0.0
13548;2410-9681;Contemporary Chinese Political Economy and Strategic Relations: An International Journal;Taiwan;False;;False;SocialSciences;0.0
13550;2411-1783;Selecciones Matemáticas;Peru;False;;False;Science;0.0
13552;2411-2844;Journal of Biomedical Photonics & Engineering;Russia;False;;True;Medicine;0.0
13553;2541-9404;Записки Горного института;Russia;False;;True;Technology;0.0
17778;2686-6609;Indonesia Accounting Journal;Indonesia;False;;True;SocialSciences;0.0
13554;2414-5920;Sovremennoe Stroitelʹstvo i Arhitektura;Russia;False;;True;Humanities;0.0
13558;2411-5126;Soils;Switzerland;False;;True;Science;0.0
17774;2686-3707;Diligentia: Journal of Theology and Christian Education;Indonesia;False;;False;Humanities;0.0
13562;2413-4465;Interacciones: Revista de Avances en Psicología;Peru;False;;True;Humanities;0.0
13563;2410-7972;African Human Mobility Review;South Africa;False;;True;SocialSciences;0.0
13564;2411-7145;EAI Endorsed Transactions on Pervasive Health and Technology;Belgium;False;;True;Medicine;0.0
13565;2411-7390;Journal of Language and Education;Russia;False;;True;Humanities;0.0
13567;2409-4161;Судебная Медицина;Russia;False;;False;Medicine;0.0
13568;2414-6013;Solar Energy and Sustainable Development;Libya;False;;False;Technology;0.0
13570;2411-9717;Journal of the Southern African Institute of Mining and Metallurgy;South Africa;False;;True;Technology;0.0
13571;2411-989X;Journal of Cancer and Allied Specialties;Pakistan;False;;False;Medicine;0.0
13572;2411-9970;Alcance;Cuba;False;;True;Humanities;0.0
13542;2409-0867;مجلة بيت المشورة;Qatar;False;;True;SocialSciences;0.0
13541;2686-7575;Тонкие химические технологии;Russia;False;;True;Science;0.0
13540;2519-7274;Ius Inkarri;Peru;False;;True;SocialSciences;0.0
13525;2410-1923;Kaypunku;Peru;False;;False;Humanities;0.0
13514;2414-9845;Инновационная техника и технология;Russia;False;;True;Agriculture;0.0
13515;2410-0951;Comparative Oriental Manuscript Studies Bulletin;Germany;False;;False;Humanities;0.0
13516;2410-1079;Journal of Agricultural and Marine Sciences;Oman;False;;False;Agriculture;0.0
13517;2616-4183;Вісник КНУКіМ: Серія Мистецтвознавство;Ukraine;False;;True;Humanities;0.0
13518;2410-9037;Психологічне консультування i психотерапія;Ukraine;False;;True;Medicine;0.0
13519;2616-4264;Питання культурології;Ukraine;False;;True;SocialSciences;0.0
13521;2412-3188;Annals of Psychophysiology;Pakistan;False;;True;Science;0.0
13523;2409-8752;Revista Científica de la UCSA;Paraguay;False;;True;SocialSciences;0.0
13524;2616-423X;Культура і мистецтво у сучасному світі;Ukraine;False;;True;Humanities;0.0
13526;2410-2520;Сибирский научный медицинский журнал;Russia;False;;True;Medicine;0.0
13537;2522-1140;Культура України;Ukraine;False;;False;Humanities;0.0
17783;2686-7834;Теоретическая и прикладная юриспруденция;Russia;False;;True;SocialSciences;0.0
13528;2409-3424;International Cardiovascular Forum Journal;United Arab Emirates;True;1500 GBP;False;Medicine;0.0
13529;2410-3403;Geochemical Perspectives Letters;Netherlands;False;;False;Science;0.0
13530;2524-2385;Туризм и гостеприимство;Belarus;False;;False;SocialSciences;0.0
17782;2686-7702;Восточная Азия: факты и аналитика;Russia;False;;True;Humanities;0.0
17781;2713-198X;Volga Region Farmland;Russia;False;;True;Agriculture;0.0
17780;2686-7494;Два века русской классики;Russia;False;;True;Humanities;0.0
17779;2686-925X;Антиномии;Russia;False;;False;Humanities;0.0
13535;1561-8927;Labyrinth: An International Journal for Philosophy, Value Theory and Sociocultural Hermeneutics;Austria;False;;False;Humanities;0.0
13573;2413-6786;Revista de Iniciación Científica;Panama;False;;False;Science;0.0
13574;2412-0731;R-Economy;Russia;False;;True;SocialSciences;0.0
13578;2412-2467;Protokolle zur Bibel;Austria;False;;False;Humanities;0.0
13625;2413-9505;CERN IdeaSquare Journal of Experimental Innovation;Switzerland;False;;True;SocialSciences;0.0
13615;2413-8053;Engaging Science, Technology, and Society;United States;False;;False;Science;0.0
17762;2685-6670;Politicon;Indonesia;False;;False;SocialSciences;0.0
17761;2714-7746;Physics Education Research Journal;Indonesia;False;;False;Science;0.0
13616;2414-4428;Cuaderno Juridicio y Politico;Nicaragua;False;;False;SocialSciences;0.0
13617;2313-0113;Journal of Management Sciences;Pakistan;False;;True;SocialSciences;0.0
17760;2597-9434;Profit: Jurnal Kajian Ekonomi dan Perbankan Syariah;Indonesia;False;;False;SocialSciences;0.0
17759;2715-422X;Food ScienTech Journal;Indonesia;False;;False;Technology;0.0
13621;2413-9181;Mobile Culture Studies. The Journal;Austria;False;;True;SocialSciences;0.0
13623;2415-1076;Jordanian Journal of Computers and Information Technology;Jordan;False;;True;Science;0.0
13626;2541-870X;Радиопромышленность;Russia;False;;True;Technology;0.0
13612;2413-4341;Revista Paraguaya de Reumatología;Paraguay;False;;True;Medicine;0.0
17758;2685-3795;Visio Dei;Indonesia;False;;False;Humanities;0.0
